TOUCH_KIND: 3
1 @ {139, 507} @ 83084.856247
3 @ {136, 516.5} @ 83084.872868
TOUCH_KIND: 3
0 @ {101, 359} @ 83086.889637
1 @ {109, 366.5} @ 83086.940569
1 @ {109.5, 370.5} @ 83086.956544
1 @ {120.5, 376.5} @ 83086.972835
1 @ {131.5, 380.5} @ 83086.989649
1 @ {153, 389} @ 83087.006392
1 @ {163, 394.5} @ 83087.022939
1 @ {165.5, 396} @ 83087.039479
3 @ {167.5, 398} @ 83087.056128
TOUCH_KIND: 3
0 @ {180.5, 194.5} @ 83091.206243
1 @ {185.5, 227} @ 83091.257406
1 @ {188.5, 255} @ 83091.286540
1 @ {187, 265} @ 83091.289453
3 @ {185, 267} @ 83091.306311
TOUCH_KIND: 3
0 @ {83.5, 338} @ 83093.556304
1 @ {97, 351} @ 83093.589542
1 @ {99, 351.5} @ 83093.606398
1 @ {110.5, 351.5} @ 83093.623972
1 @ {124, 356} @ 83093.639565
1 @ {124.5, 360} @ 83093.656319
3 @ {122, 366.5} @ 83093.672869
TOUCH_KIND: 3
0 @ {118, 281.5} @ 83095.156246
1 @ {106.5, 308} @ 83095.189564
1 @ {101.5, 313} @ 83095.206532
1 @ {100.5, 312.5} @ 83095.223097
1 @ {97, 312.5} @ 83095.239644
1 @ {87.5, 318} @ 83095.256283
1 @ {80.5, 330} @ 83095.272916
3 @ {78, 332} @ 83095.289410
TOUCH_KIND: 3
0 @ {96.5, 293.5} @ 83096.739769
1 @ {118, 317.5} @ 83096.756649
1 @ {121.5, 320.5} @ 83096.773247
1 @ {123, 319.5} @ 83096.789765
1 @ {123.5, 319} @ 83096.806310
1 @ {127.5, 319} @ 83096.822839
1 @ {141, 333.5} @ 83096.839715
1 @ {145, 342} @ 83096.856198
3 @ {147, 351.5} @ 83096.872803
TOUCH_KIND: 3
0 @ {70.5, 407} @ 83099.156225
1 @ {74, 410.5} @ 83099.172807
1 @ {82, 428.5} @ 83099.189772
1 @ {84, 430.5} @ 83099.222838
1 @ {90.5, 439} @ 83099.239718
1 @ {91, 443} @ 83099.256181
3 @ {92.5, 445} @ 83099.272719
TOUCH_KIND: 3
0 @ {134.5, 324.5} @ 83101.073058
1 @ {154, 334.5} @ 83101.106212
1 @ {159, 336.5} @ 83101.123323
1 @ {161, 335.5} @ 83101.139638
1 @ {163, 335} @ 83101.156300
1 @ {190, 344.5} @ 83101.173070
3 @ {188, 355.5} @ 83101.189623
TOUCH_KIND: 3
0 @ {129.5, 288} @ 83102.539641
1 @ {136, 297.5} @ 83102.572830
1 @ {136.5, 299} @ 83102.589808
1 @ {149.5, 312} @ 83102.622885
1 @ {159, 318.5} @ 83102.639604
1 @ {174, 329.5} @ 83102.656386
1 @ {180.5, 334} @ 83102.672808
1 @ {183, 337.5} @ 83102.689548
1 @ {183, 341.5} @ 83102.706299
3 @ {184.5, 343.5} @ 83102.722797
TOUCH_KIND: 3
0 @ {255, 331.5} @ 83105.106260
1 @ {243.5, 359} @ 83105.139593
1 @ {239, 363} @ 83105.156283
1 @ {235, 364.5} @ 83105.173132
1 @ {229, 374} @ 83105.189756
3 @ {223, 385} @ 83105.206282
TOUCH_KIND: 3
0 @ {150, 286.5} @ 83106.772902
1 @ {126, 316} @ 83106.789997
1 @ {119.5, 322} @ 83106.806571
1 @ {118, 322} @ 83106.822992
1 @ {118, 321.5} @ 83106.839776
1 @ {114.5, 321.5} @ 83106.856343
3 @ {102, 341} @ 83106.872846
TOUCH_KIND: 3
0 @ {50, 468} @ 83110.222917
1 @ {66.5, 488.5} @ 83110.239794
1 @ {68, 491} @ 83110.256448
1 @ {68.5, 491.5} @ 83110.273038
1 @ {53, 477} @ 83110.289803
3 @ {51, 475} @ 83110.306112
TOUCH_KIND: 3
0 @ {137.5, 334.5} @ 83112.173105
1 @ {154.5, 298} @ 83112.272902
3 @ {157, 288} @ 83112.289837
TOUCH_KIND: 3
0 @ {173.5, 292.5} @ 83113.923110
1 @ {173, 298} @ 83113.939811
1 @ {173, 300} @ 83113.956572
1 @ {149.5, 316.5} @ 83113.973092
1 @ {138.5, 318} @ 83113.989671
1 @ {117.5, 323.5} @ 83114.006244
1 @ {108.5, 328.5} @ 83114.022982
1 @ {107.5, 333} @ 83114.039457
3 @ {104, 347.5} @ 83114.056141
TOUCH_KIND: 3
0 @ {93, 279} @ 83115.506208
1 @ {113.5, 309} @ 83115.523464
1 @ {116.5, 312.5} @ 83115.539873
1 @ {116, 311.5} @ 83115.556336
1 @ {117, 312} @ 83115.573107
1 @ {128.5, 328.5} @ 83115.589496
3 @ {130.5, 330.5} @ 83115.606081
TOUCH_KIND: 3
0 @ {224.5, 329} @ 83118.889626
1 @ {243, 344} @ 83118.922919
1 @ {247, 345.5} @ 83118.939772
1 @ {255, 351.5} @ 83118.956366
1 @ {267.5, 362.5} @ 83118.972951
1 @ {269, 368.5} @ 83118.989645
3 @ {267.5, 380} @ 83119.006312
TOUCH_KIND: 3
0 @ {163.5, 340} @ 198765.767691
1 @ {170, 344.5} @ 198765.831345
1 @ {180, 350} @ 198765.847168
1 @ {188.5, 355.5} @ 198765.863618
1 @ {191, 356} @ 198765.879556
1 @ {192.5, 356.5} @ 198765.895727
1 @ {192.5, 357.5} @ 198765.911439
3 @ {180, 362} @ 198765.927420
TOUCH_KIND: 3
0 @ {150.5, 104} @ 198769.390782
1 @ {179, 107.5} @ 198769.454660
1 @ {186.5, 107.5} @ 198769.470782
1 @ {189, 108} @ 198769.486700
1 @ {190, 109.5} @ 198769.502857
1 @ {218.5, 118.5} @ 198769.518777
1 @ {218.5, 122} @ 198769.534872
3 @ {222, 125.5} @ 198769.550764
TOUCH_KIND: 3
0 @ {149.5, 190.5} @ 198772.591103
1 @ {165.5, 191} @ 198772.655217
1 @ {180, 196} @ 198772.671042
1 @ {182, 196} @ 198772.687042
1 @ {182.5, 196} @ 198772.703021
1 @ {202, 202.5} @ 198772.719195
1 @ {203.5, 206} @ 198772.735029
3 @ {221, 214.5} @ 198772.750864
TOUCH_KIND: 3
0 @ {227, 230} @ 198800.785270
1 @ {250.5, 229.5} @ 198800.817170
1 @ {254, 229.5} @ 198800.833191
1 @ {254.5, 229.5} @ 198800.849274
1 @ {255, 229.5} @ 198800.865224
1 @ {272.5, 229.5} @ 198800.881644
1 @ {281, 229.5} @ 198800.897499
3 @ {286, 232.5} @ 198800.913607
TOUCH_KIND: 3
0 @ {194, 164} @ 198818.398094
1 @ {200.5, 162} @ 198818.414039
1 @ {206, 162} @ 198818.429968
1 @ {209, 162} @ 198818.446039
1 @ {209.5, 162} @ 198818.462018
1 @ {210, 162} @ 198818.477977
1 @ {220.5, 169.5} @ 198818.494003
1 @ {225, 174} @ 198818.510220
1 @ {226, 177} @ 198818.526319
1 @ {228, 181.5} @ 198818.542336
1 @ {243, 191} @ 198818.558495
3 @ {245, 196.5} @ 198818.574128
TOUCH_KIND: 3
0 @ {54.5, 376.5} @ 198829.485492
1 @ {78, 369} @ 198829.516525
1 @ {82, 367} @ 198829.532655
1 @ {99, 359.5} @ 198829.549027
1 @ {105.5, 356} @ 198829.565626
1 @ {107, 355.5} @ 198829.581606
1 @ {111.5, 354.5} @ 198829.596810
3 @ {115.5, 354.5} @ 198829.612515
TOUCH_KIND: 3
0 @ {214, 369.5} @ 198834.846282
1 @ {226, 378.5} @ 198834.910169
1 @ {226, 380.5} @ 198834.926550
1 @ {226, 383.5} @ 198834.942559
1 @ {232.5, 388.5} @ 198834.958479
1 @ {243, 392} @ 198834.975023
1 @ {251, 392} @ 198834.990158
3 @ {257.5, 391} @ 198835.006071
TOUCH_KIND: 3
0 @ {208, 352.5} @ 198839.421732
1 @ {215.5, 350.5} @ 198839.437485
1 @ {218, 350.5} @ 198839.453504
1 @ {215.5, 350.5} @ 198839.485451
1 @ {217, 356} @ 198839.501486
1 @ {242.5, 369.5} @ 198839.517621
1 @ {243.5, 371.5} @ 198839.533598
1 @ {249.5, 372.5} @ 198839.549463
1 @ {255.5, 373.5} @ 198839.565449
3 @ {257.5, 375.5} @ 198839.581208
TOUCH_KIND: 3
0 @ {193.5, 374.5} @ 198844.822347
1 @ {211, 380} @ 198844.886298
1 @ {243.5, 382.5} @ 198844.902385
1 @ {246, 385} @ 198844.918316
1 @ {254, 386.5} @ 198844.934222
3 @ {266.5, 395} @ 198844.950112
TOUCH_KIND: 3
0 @ {192, 115.5} @ 198855.351921
1 @ {202, 117.5} @ 198855.367725
1 @ {216.5, 118.5} @ 198855.383728
1 @ {220, 118.5} @ 198855.399834
1 @ {241, 118.5} @ 198855.415865
1 @ {251, 118.5} @ 198855.432006
1 @ {256, 118.5} @ 198855.447935
3 @ {258, 120} @ 198855.463494
TOUCH_KIND: 3
0 @ {67, 320} @ 198865.018600
1 @ {82.5, 321} @ 198865.065971
1 @ {87, 321} @ 198865.081775
1 @ {88.5, 321.5} @ 198865.098124
1 @ {89.5, 324} @ 198865.114255
1 @ {89.5, 327.5} @ 198865.130128
3 @ {89, 333} @ 198865.146182
TOUCH_KIND: 3
0 @ {104.5, 138} @ 198866.954911
1 @ {110.5, 136.5} @ 198866.986859
1 @ {139, 126} @ 198867.003040
1 @ {144, 122.5} @ 198867.018984
1 @ {149, 121.5} @ 198867.035044
1 @ {152, 121.5} @ 198867.051391
3 @ {154, 123} @ 198867.066672
TOUCH_KIND: 3
0 @ {151.5, 106.5} @ 198868.555587
1 @ {176, 117.5} @ 198868.603690
1 @ {186.5, 120} @ 198868.619437
1 @ {194.5, 120} @ 198868.635371
3 @ {196.5, 121.5} @ 198868.651447
TOUCH_KIND: 3
0 @ {132.5, 120.5} @ 198869.963860
1 @ {152.5, 124.5} @ 198869.995949
1 @ {174, 125.5} @ 198870.011870
1 @ {181, 126} @ 198870.028290
1 @ {186.5, 126} @ 198870.044071
3 @ {191.5, 127} @ 198870.059854
TOUCH_KIND: 3
0 @ {130.5, 156.5} @ 198871.276441
1 @ {137.5, 156} @ 198871.292746
1 @ {154.5, 155.5} @ 198871.309498
1 @ {158, 155.5} @ 198871.324637
1 @ {175, 155.5} @ 198871.340522
1 @ {185.5, 155.5} @ 198871.356386
1 @ {192, 155.5} @ 198871.372362
3 @ {194, 156} @ 198871.388323
TOUCH_KIND: 3
0 @ {250, 342} @ 198881.774735
1 @ {267.5, 353} @ 198881.838095
1 @ {276, 357.5} @ 198881.854225
1 @ {284.5, 360} @ 198881.870202
1 @ {291, 361} @ 198881.887574
3 @ {293.5, 362.5} @ 198881.902156
TOUCH_KIND: 3
0 @ {159.5, 144.5} @ 198883.614884
1 @ {168, 145.5} @ 198883.646786
1 @ {186, 150.5} @ 198883.662946
1 @ {190, 153} @ 198883.679017
1 @ {201, 157} @ 198883.694932
1 @ {212.5, 157.5} @ 198883.710884
1 @ {219, 157.5} @ 198883.726935
3 @ {225.5, 161} @ 198883.743062
TOUCH_KIND: 3
0 @ {167.5, 242} @ 198885.743930
1 @ {186, 242} @ 198885.823839
1 @ {191, 242} @ 198885.839961
1 @ {195, 242} @ 198885.855951
1 @ {200.5, 244} @ 198885.871933
3 @ {169, 254} @ 198885.887966
TOUCH_KIND: 3
0 @ {153, 256.5} @ 198888.112080
1 @ {176, 250} @ 198888.159915
1 @ {185, 248.5} @ 198888.176282
1 @ {187.5, 248.5} @ 198888.192501
1 @ {188.5, 248.5} @ 198888.208443
1 @ {207, 246.5} @ 198888.224618
1 @ {215, 246.5} @ 198888.240501
1 @ {218.5, 246.5} @ 198888.256217
3 @ {226.5, 248.5} @ 198888.271922
TOUCH_KIND: 3
0 @ {193, 389.5} @ 198891.872554
1 @ {217.5, 398.5} @ 198891.952255
1 @ {228.5, 398} @ 198891.968400
1 @ {235, 397.5} @ 198891.984375
1 @ {240.5, 397.5} @ 198892.000595
3 @ {246.5, 398.5} @ 198892.016222
TOUCH_KIND: 3
0 @ {165, 211} @ 198899.039381
1 @ {181, 214} @ 198899.071007
1 @ {189, 215} @ 198899.087100
1 @ {194, 216} @ 198899.103058
1 @ {210.5, 219.5} @ 198899.118981
1 @ {220.5, 221.5} @ 198899.135024
1 @ {225.5, 226} @ 198899.150939
3 @ {227.5, 228} @ 198899.166748
TOUCH_KIND: 3
0 @ {163, 210} @ 198901.150838
1 @ {179, 204} @ 198901.182661
1 @ {185.5, 202} @ 198901.198791
1 @ {187, 200.5} @ 198901.214800
1 @ {190.5, 198.5} @ 198901.230784
1 @ {192.5, 198} @ 198901.246767
1 @ {191.5, 200} @ 198901.262685
1 @ {180, 212} @ 198901.278636
3 @ {169.5, 224.5} @ 198901.294593
TOUCH_KIND: 3
0 @ {162.5, 190} @ 198902.622262
1 @ {173.5, 187} @ 198902.670406
1 @ {187.5, 179.5} @ 198902.686347
1 @ {191.5, 176.5} @ 198902.702257
1 @ {198.5, 172.5} @ 198902.718243
1 @ {207, 167} @ 198902.734258
3 @ {215, 167.5} @ 198902.750147
TOUCH_KIND: 3
0 @ {164.5, 201} @ 198904.013911
1 @ {182.5, 190} @ 198904.078060
1 @ {188.5, 185} @ 198904.094097
1 @ {194, 181} @ 198904.109852
1 @ {201, 178} @ 198904.126147
3 @ {203, 187} @ 198904.142010
TOUCH_KIND: 3
0 @ {162, 194} @ 198905.357503
1 @ {183, 181} @ 198905.389432
1 @ {185.5, 178} @ 198905.405482
1 @ {197.5, 166} @ 198905.421479
1 @ {207.5, 158.5} @ 198905.437147
1 @ {215.5, 158} @ 198905.453466
3 @ {217.5, 157} @ 198905.469172
TOUCH_KIND: 3
0 @ {167, 172} @ 198906.669485
1 @ {171, 168.5} @ 198906.685347
1 @ {172.5, 167} @ 198906.701443
1 @ {173, 167} @ 198906.717418
1 @ {190, 163.5} @ 198906.733491
1 @ {196.5, 163.5} @ 198906.749536
1 @ {210, 162} @ 198906.765493
1 @ {218, 159.5} @ 198906.781396
3 @ {226, 159.5} @ 198906.797306
TOUCH_KIND: 3
0 @ {165, 167.5} @ 198907.917536
1 @ {167, 171} @ 198907.949236
1 @ {167.5, 178} @ 198907.965537
1 @ {172, 184} @ 198907.981657
1 @ {190, 187.5} @ 198907.997487
1 @ {198.5, 187} @ 198908.013479
1 @ {208, 187} @ 198908.029358
3 @ {210, 186.5} @ 198908.045047
TOUCH_KIND: 3
0 @ {154, 118} @ 198916.683572
1 @ {165.5, 119} @ 198916.747431
1 @ {209.5, 117} @ 198916.763497
1 @ {221, 117} @ 198916.780044
1 @ {225, 116.5} @ 198916.795460
1 @ {227.5, 116.5} @ 198916.811433
1 @ {232, 116.5} @ 198916.827041
3 @ {234, 118} @ 198916.843330
TOUCH_KIND: 3
0 @ {155.5, 122} @ 198918.203255
1 @ {159, 118} @ 198918.219202
1 @ {162.5, 115} @ 198918.235242
1 @ {163.5, 114} @ 198918.251168
1 @ {168, 118.5} @ 198918.283172
1 @ {207.5, 128.5} @ 198918.299390
1 @ {217, 129.5} @ 198918.315494
1 @ {219, 129.5} @ 198918.331436
1 @ {223, 129.5} @ 198918.347184
1 @ {225, 130.5} @ 198918.363112
3 @ {227, 132.5} @ 198918.378952
TOUCH_KIND: 3
0 @ {158, 135} @ 198919.563270
1 @ {171.5, 139} @ 198919.594454
1 @ {182.5, 143} @ 198919.610900
1 @ {209, 155} @ 198919.626833
1 @ {209.5, 158.5} @ 198919.642997
1 @ {221, 165} @ 198919.659226
3 @ {223, 167} @ 198919.674594
TOUCH_KIND: 3
0 @ {186, 139} @ 198925.334570
1 @ {196, 140.5} @ 198925.366331
1 @ {236, 140.5} @ 198925.382645
1 @ {231, 142} @ 198925.398503
1 @ {236.5, 142} @ 198925.414422
1 @ {241, 142} @ 198925.430440
1 @ {245.5, 142.5} @ 198925.446299
3 @ {247.5, 144} @ 198925.462095
TOUCH_KIND: 3
0 @ {188.5, 337} @ 198928.566287
1 @ {193.5, 333.5} @ 198928.582174
1 @ {196, 332.5} @ 198928.598208
1 @ {216.5, 335} @ 198928.614251
1 @ {221, 335.5} @ 198928.630225
1 @ {242, 341} @ 198928.646379
1 @ {242, 343} @ 198928.662257
1 @ {249, 344} @ 198928.678307
1 @ {252.5, 347} @ 198928.694179
3 @ {254.5, 349} @ 198928.710524
TOUCH_KIND: 3
0 @ {186.5, 320} @ 198931.605831
1 @ {211, 313} @ 198931.637923
1 @ {217.5, 310} @ 198931.653925
1 @ {220, 308.5} @ 198931.669980
1 @ {220.5, 308} @ 198931.686005
1 @ {212, 311} @ 198931.701731
1 @ {201.5, 317} @ 198931.717808
1 @ {197.5, 323.5} @ 198931.733729
3 @ {195.5, 325.5} @ 198931.749524
TOUCH_KIND: 3
0 @ {146, 347.5} @ 198934.629809
1 @ {149.5, 347.5} @ 198934.645553
1 @ {156, 347.5} @ 198934.661602
1 @ {160, 347.5} @ 198934.677762
1 @ {161.5, 347.5} @ 198934.693870
1 @ {179, 354} @ 198934.710037
1 @ {186, 358.5} @ 198934.726017
1 @ {207, 368} @ 198934.742250
1 @ {214, 371} @ 198934.758317
1 @ {216.5, 371.5} @ 198934.774172
3 @ {180, 377} @ 198934.790026
TOUCH_KIND: 3
0 @ {162, 306.5} @ 198936.469014
1 @ {189, 313} @ 198936.516876
1 @ {193, 313} @ 198936.532877
1 @ {195.5, 315} @ 198936.548838
1 @ {206, 318.5} @ 198936.564879
1 @ {216.5, 323} @ 198936.580717
3 @ {218.5, 325} @ 198936.596489
TOUCH_KIND: 3
0 @ {159.5, 175.5} @ 198940.212521
1 @ {163.5, 173} @ 198940.228432
1 @ {166, 173} @ 198940.244689
1 @ {166.5, 173} @ 198940.260353
1 @ {185.5, 182.5} @ 198940.277064
1 @ {205, 193.5} @ 198940.293641
1 @ {205, 195.5} @ 198940.308755
1 @ {213, 197} @ 198940.324809
1 @ {217.5, 198} @ 198940.340313
1 @ {220.5, 200.5} @ 198940.356514
3 @ {222.5, 202.5} @ 198940.372011
TOUCH_KIND: 3
0 @ {200, 459.5} @ 198944.531423
1 @ {226, 457.5} @ 198944.579150
1 @ {231, 457.5} @ 198944.595105
1 @ {236, 457.5} @ 198944.611108
1 @ {241.5, 457.5} @ 198944.628101
1 @ {244.5, 457.5} @ 198944.643344
3 @ {218, 465} @ 198944.659278
TOUCH_KIND: 3
0 @ {165, 297} @ 198955.443386
1 @ {187, 289} @ 198955.475499
1 @ {188.5, 287.5} @ 198955.491791
1 @ {190, 286.5} @ 198955.508174
1 @ {200, 282.5} @ 198955.523394
1 @ {207.5, 282.5} @ 198955.539476
3 @ {217, 282.5} @ 198955.555202
TOUCH_KIND: 3
0 @ {138, 177} @ 198957.203572
1 @ {159, 188.5} @ 198957.251602
1 @ {180.5, 195.5} @ 198957.267703
1 @ {187.5, 198} @ 198957.283674
1 @ {194.5, 200.5} @ 198957.299624
3 @ {199.5, 210} @ 198957.315446
TOUCH_KIND: 3
0 @ {146, 186} @ 198958.804873
1 @ {193, 181.5} @ 198958.851905
1 @ {192.5, 180} @ 198958.867920
1 @ {195.5, 180} @ 198958.883907
1 @ {199.5, 180} @ 198958.899848
3 @ {207, 189.5} @ 198958.915744
TOUCH_KIND: 3
0 @ {167.5, 391.5} @ 198962.180730
1 @ {173, 394} @ 198962.196768
1 @ {188.5, 396.5} @ 198962.212322
1 @ {189, 396.5} @ 198962.228668
1 @ {208, 396.5} @ 198962.244835
1 @ {213, 396.5} @ 198962.260515
1 @ {218.5, 397.5} @ 198962.276527
1 @ {223.5, 401.5} @ 198962.292933
3 @ {225.5, 403.5} @ 198962.308380
TOUCH_KIND: 3
0 @ {172, 185.5} @ 198964.404185
1 @ {186, 184} @ 198964.452098
1 @ {183, 185.5} @ 198964.468264
1 @ {193.5, 187.5} @ 198964.484179
1 @ {204, 187.5} @ 198964.500142
1 @ {211, 186} @ 198964.516146
1 @ {215, 185.5} @ 198964.531924
1 @ {217.5, 185} @ 198964.547967
1 @ {221, 185} @ 198964.564002
3 @ {227, 187} @ 198964.579795
TOUCH_KIND: 3
0 @ {198, 137} @ 198965.892605
1 @ {222, 145.5} @ 198965.924597
1 @ {223.5, 148} @ 198965.941213
1 @ {241, 159} @ 198965.956740
1 @ {244, 164.5} @ 198965.972651
1 @ {251.5, 170.5} @ 198965.988613
3 @ {253.5, 172.5} @ 198966.004352
TOUCH_KIND: 3
0 @ {165.5, 157.5} @ 198967.524643
1 @ {177.5, 159} @ 198967.540626
1 @ {190, 164.5} @ 198967.556616
1 @ {190.5, 164.5} @ 198967.572691
1 @ {198.5, 170.5} @ 198967.588614
1 @ {209, 174} @ 198967.604512
1 @ {214, 178} @ 198967.620525
3 @ {222.5, 186} @ 198967.636361
TOUCH_KIND: 3
0 @ {165.5, 165} @ 198969.140968
1 @ {175, 168} @ 198969.204752
1 @ {197.5, 168.5} @ 198969.220636
3 @ {199.5, 168.5} @ 198969.236495
TOUCH_KIND: 3
0 @ {95, 182} @ 198986.535081
1 @ {112.5, 173.5} @ 198986.550929
1 @ {118.5, 169.5} @ 198986.566977
1 @ {120, 168.5} @ 198986.583004
1 @ {121, 168} @ 198986.598993
1 @ {121.5, 167.5} @ 198986.614961
3 @ {102, 187.5} @ 198986.630984
TOUCH_KIND: 3
0 @ {158, 385.5} @ 198989.720215
1 @ {180.5, 380} @ 198989.736185
1 @ {187.5, 379} @ 198989.752311
1 @ {209.5, 373.5} @ 198989.768314
1 @ {213, 373.5} @ 198989.784225
3 @ {215, 373.5} @ 198989.800137
TOUCH_KIND: 3
0 @ {127, 230} @ 198991.512357
1 @ {172.5, 227.5} @ 198991.544718
1 @ {182, 224.5} @ 198991.560436
1 @ {188.5, 223.5} @ 198991.576736
3 @ {196, 227} @ 198991.592517
TOUCH_KIND: 3
0 @ {130.5, 416.5} @ 198994.647100
1 @ {153.5, 410.5} @ 198994.662673
1 @ {158, 408.5} @ 198994.678965
1 @ {159.5, 407} @ 198994.694989
1 @ {164.5, 405} @ 198994.710999
1 @ {173.5, 401} @ 198994.726954
1 @ {182.5, 399.5} @ 198994.743383
1 @ {196, 399.5} @ 198994.759174
3 @ {207, 402.5} @ 198994.775069
TOUCH_KIND: 3
0 @ {161, 443.5} @ 198999.655829
1 @ {178, 438.5} @ 198999.671768
1 @ {180, 438} @ 198999.687873
1 @ {210.5, 422.5} @ 198999.703867
1 @ {214.5, 421.5} @ 198999.720729
1 @ {222.5, 421.5} @ 198999.736019
3 @ {237.5, 426} @ 198999.751904
TOUCH_KIND: 3
0 @ {151.5, 448} @ 199003.529487
1 @ {155, 442} @ 199003.545239
1 @ {156.5, 439.5} @ 199003.561355
1 @ {163.5, 439.5} @ 199003.577307
1 @ {205, 439.5} @ 199003.593756
1 @ {214, 435.5} @ 199003.609867
1 @ {215, 433.5} @ 199003.625839
1 @ {219, 432.5} @ 199003.641687
1 @ {224, 432.5} @ 199003.657400
1 @ {235.5, 438} @ 199003.673278
3 @ {237.5, 440} @ 199003.689016
TOUCH_KIND: 3
0 @ {135, 438.5} @ 199009.243702
1 @ {149.5, 434.5} @ 199009.291694
1 @ {158.5, 434.5} @ 199009.308168
1 @ {171.5, 431.5} @ 199009.323611
1 @ {180.5, 427.5} @ 199009.339647
1 @ {186, 426} @ 199009.355606
1 @ {193, 426} @ 199009.371603
3 @ {195, 425.5} @ 199009.387391
TOUCH_KIND: 3
0 @ {104, 327.5} @ 199012.875547
1 @ {145.5, 323} @ 199012.955456
1 @ {159, 320} @ 199012.971463
1 @ {165.5, 318} @ 199012.987550
1 @ {171, 318} @ 199013.003408
1 @ {179, 319} @ 199013.019368
3 @ {191.5, 326.5} @ 199013.035675
TOUCH_KIND: 3
0 @ {100, 264.5} @ 199014.443794
1 @ {134.5, 252} @ 199014.491945
1 @ {152.5, 241} @ 199014.508114
1 @ {163, 237.5} @ 199014.523935
1 @ {176.5, 237.5} @ 199014.539756
3 @ {178.5, 238.5} @ 199014.555553
TOUCH_KIND: 3
0 @ {132, 251} @ 199015.867993
1 @ {159.5, 248} @ 199015.915879
1 @ {183, 240.5} @ 199015.932001
1 @ {193.5, 238} @ 199015.947882
1 @ {209, 237.5} @ 199015.963845
3 @ {211, 236.5} @ 199015.979597
TOUCH_KIND: 3
0 @ {101, 258} @ 199017.227582
1 @ {173, 260.5} @ 199017.275642
1 @ {182.5, 258.5} @ 199017.291900
1 @ {187, 257.5} @ 199017.308084
1 @ {193.5, 257.5} @ 199017.323470
3 @ {195.5, 259} @ 199017.339328
TOUCH_KIND: 3
0 @ {129.5, 167.5} @ 199022.234253
1 @ {173, 178.5} @ 199022.298284
1 @ {181.5, 179} @ 199022.314259
1 @ {193.5, 179} @ 199022.330138
1 @ {202.5, 182.5} @ 199022.346115
3 @ {204.5, 184.5} @ 199022.361949
TOUCH_KIND: 3
0 @ {96.5, 175} @ 199023.594438
1 @ {131, 192} @ 199023.641950
1 @ {150.5, 199} @ 199023.658042
1 @ {159.5, 202.5} @ 199023.673985
1 @ {170, 212.5} @ 199023.689938
3 @ {172, 214.5} @ 199023.705716
TOUCH_KIND: 3
0 @ {148.5, 310} @ 199031.464437
1 @ {156.5, 319} @ 199031.512218
1 @ {172, 330} @ 199031.528369
1 @ {185, 330.5} @ 199031.544188
1 @ {190.5, 331} @ 199031.560377
1 @ {195, 331.5} @ 199031.576464
1 @ {202, 333.5} @ 199031.592421
3 @ {204, 335.5} @ 199031.608340
TOUCH_KIND: 3
0 @ {126.5, 228.5} @ 199033.159544
1 @ {143.5, 221.5} @ 199033.175886
1 @ {168, 198.5} @ 199033.192024
1 @ {173.5, 189} @ 199033.208105
1 @ {178, 188.5} @ 199033.223475
1 @ {186, 195} @ 199033.239540
3 @ {188, 197} @ 199033.255372
TOUCH_KIND: 3
0 @ {117.5, 260.5} @ 199035.128357
1 @ {133, 264} @ 199035.176501
1 @ {148, 268} @ 199035.192764
1 @ {185.5, 275.5} @ 199035.208858
1 @ {188, 277.5} @ 199035.225104
1 @ {192.5, 279.5} @ 199035.240561
1 @ {199.5, 286.5} @ 199035.256403
3 @ {201.5, 289} @ 199035.272043
TOUCH_KIND: 3
0 @ {104, 276.5} @ 199036.696677
1 @ {148.5, 265.5} @ 199036.744562
1 @ {159, 252} @ 199036.760902
1 @ {162.5, 246.5} @ 199036.776520
1 @ {165.5, 245.5} @ 199036.793102
1 @ {171, 246.5} @ 199036.808781
3 @ {173, 248.5} @ 199036.824667
TOUCH_KIND: 3
0 @ {136, 318.5} @ 199043.066953
1 @ {130, 327.5} @ 199043.098542
1 @ {120, 342.5} @ 199043.114728
1 @ {166, 344.5} @ 199043.130723
1 @ {176.5, 344.5} @ 199043.146675
1 @ {181, 344.5} @ 199043.162625
1 @ {190.5, 347} @ 199043.178669
3 @ {197, 357} @ 199043.194593
TOUCH_KIND: 3
0 @ {127, 169} @ 199058.197640
1 @ {132, 167.5} @ 199058.229365
1 @ {132.5, 168} @ 199058.245585
1 @ {156, 181} @ 199058.261534
1 @ {159.5, 185} @ 199058.277534
1 @ {177.5, 189.5} @ 199058.293669
1 @ {177.5, 191} @ 199058.309531
1 @ {182, 191.5} @ 199058.325813
1 @ {184, 193.5} @ 199058.341648
3 @ {186, 195.5} @ 199058.357284
TOUCH_KIND: 3
0 @ {114.5, 290} @ 199060.420828
1 @ {122, 286.5} @ 199060.436701
1 @ {126, 286.5} @ 199060.452760
1 @ {128, 290.5} @ 199060.468706
1 @ {140, 292} @ 199060.484760
1 @ {162, 279.5} @ 199060.500832
1 @ {171.5, 269} @ 199060.516728
1 @ {176.5, 265.5} @ 199060.532694
1 @ {180.5, 265} @ 199060.548922
3 @ {189, 272.5} @ 199060.564615
TOUCH_KIND: 3
0 @ {164, 320.5} @ 199069.958091
1 @ {168.5, 316} @ 199069.974085
1 @ {170, 315} @ 199069.989964
1 @ {173, 314.5} @ 199070.021946
1 @ {204.5, 300.5} @ 199070.038491
1 @ {204.5, 294.5} @ 199070.054205
